node_id,lat,lon
4264430447,19.0662358,72.8822776
4264598303,19.0540011,72.8945412
4264598304,19.054147,72.8945737
4264598305,19.0548471,72.8947295
4264598306,19.0566662,72.8951344
4264598311,19.0595798,72.8965668
4264598312,19.0604841,72.8972015
4264598321,19.0684216,72.9004288
4264598322,19.0685934,72.9002916
4264598323,19.0700455,72.9009247
4264598325,19.0709681,72.9013295
4264598326,19.072242,72.9020724
4264598329,19.0743142,72.9030515
4264598330,19.0744694,72.9030946
4264598331,19.0753086,72.9033169
4264598335,19.0770409,72.9037344
4292824317,19.0468384,72.8892404
4292858341,19.0349794,72.8955307
4296286846,19.0489691,72.9176352
4296286850,19.0495716,72.918091
4352245961,19.0708019,72.8819088
4352255195,19.0674368,72.8870857
4352255196,19.0667896,72.886806
4357258313,19.032783,72.9071967
4357258344,19.0347318,72.9015873
4357258352,19.0338209,72.9017053
4357258366,19.0401541,72.9049464
4357265370,19.033153,72.896134
4357265381,19.0360105,72.8951954
4357265384,19.0358413,72.894442
4357265401,19.0422933,72.8934264
4357265406,19.0411555,72.8911256
4357265410,19.0415471,72.8952869
4357265417,19.04314,72.8913264
4357265418,19.042912,72.892007
4357265419,19.0427246,72.8912805
4357265420,19.0424486,72.8919998
4357265421,19.044255,72.8920114
4357272770,19.0520165,72.8849761
4357272771,19.052036,72.8847189
4357272773,19.0528077,72.8860647
4357272774,19.0528647,72.8863603
4357272778,19.0525082,72.8880171
4357272779,19.0532734,72.8890651
4357272780,19.0537105,72.8895808
4357272781,19.053976,72.8898169
4357273791,19.0477857,72.887551
4357273794,19.0489526,72.8911397
4357273797,19.0525163,72.8913292
4357273800,19.0521851,72.8940051
4357273807,19.0522252,72.895665
4357273822,19.0577871,72.8982877
4357273824,19.0582908,72.8975605
4357273825,19.0580659,72.8983472
4357273826,19.0579843,72.8975131
4357273827,19.0576757,72.8972023
4357273828,19.0573546,72.8981953
4357273829,19.0573299,72.8972044
4357273830,19.0571131,72.8981437
4357273834,19.0563738,72.8964268
4357273836,19.057586,72.8959679
4357273837,19.0592947,72.8972497
4357273838,19.0589255,72.8971444
4357273839,19.0588937,72.8966882
4357289626,19.0644179,72.9000521
4357289627,19.0639199,72.8997952
4357289628,19.064141,72.9007135
4357289630,19.062796,72.9012126
4357289632,19.0633759,72.9016247
4357289633,19.0636852,72.9018023
4357289634,19.0632261,72.9020184
4357289635,19.0631353,72.9031157
4357289636,19.0625571,72.9029465
4357289641,19.0587091,72.9130629
4357289642,19.0597922,72.9111302
4357289656,19.0589826,72.9097566
4357289660,19.0644158,72.9048264
4357289667,19.0636313,72.9064719
4357289668,19.063216,72.9038555
4357289671,19.0669842,72.9037313
4357289674,19.0651178,72.904813
4357289678,19.0645177,72.8998137
4357289680,19.0639968,72.901058
4357289681,19.0643072,72.9018306
4357289683,19.063735,72.9016833
4357290589,19.0760224,72.9186193
4357290590,19.0755695,72.9182471
4357290591,19.0750199,72.918976
4357290592,19.0746441,72.9194742
4357290593,19.075013,72.9199253
4357290595,19.0754245,72.9194314
4357290596,19.0758331,72.9197666
4357290597,19.0758194,72.918895
4357290598,19.076178,72.9191809
4357290599,19.0783583,72.9170902
4357300474,19.0787657,72.9125575
4357300475,19.0778432,72.9125942
4357300486,19.0730711,72.9091664
4357300487,19.0725281,72.908444
4357300488,19.0728274,72.906548
4357302889,19.0718186,72.905741
4357302890,19.0712552,72.9026933
4357309647,19.0624993,72.8938792
4357309652,19.061332,72.888653
4357309654,19.0604415,72.889866
4357309655,19.0610654,72.8890109
4357309659,19.06103,72.8906419
4357309660,19.0605247,72.8881468
4357309663,19.0612317,72.8887877
4357309664,19.0598717,72.8878709
4357309666,19.0589095,72.8873239
4357309667,19.0598158,72.8862763
4357309669,19.0603067,72.8855997
4357309670,19.061178,72.8849012
4357309677,19.0638345,72.8847543
4357309678,19.0644925,72.8856407
4357358499,19.0709101,72.8805937
4357381437,19.0786575,72.8854447
4357381478,19.0785692,72.8815725
4357416049,19.0763541,72.8836828
4362728148,19.0615923,72.8946409
4362728156,19.0572824,72.8899749
4362728157,19.0576246,72.8910656
4362728160,19.0561044,72.889512
4362728161,19.0545438,72.8889344
4362728164,19.0540397,72.888781
4362754014,19.0483071,72.8949619
4362754015,19.0460324,72.896495
4362754018,19.0458333,72.8968383
4362754034,19.0451747,72.8979038
4362754055,19.0447662,72.8940918
4362754073,19.0381288,72.8949678
4362754076,19.0398844,72.8972775
4366100891,19.0796287,72.9013151
4366129933,19.0593772,72.8881127
4366129934,19.0589313,72.8884069
4366129935,19.0597095,72.8887051
4366129936,19.0593961,72.8889079
4443987680,19.0344516,72.9049687
4445050837,19.0692618,72.896079
4445143770,19.0669971,72.8949152
4445143774,19.0678314,72.896445
4445143775,19.0681947,72.8967369
4462480898,19.0632223,72.9002978
4463696697,19.071005,72.8823522
4465528799,19.065918,72.8994182
4467059918,19.041055,72.8940246
4467059919,19.0411994,72.8944327
4467059925,19.0418634,72.8945327
4519288172,19.0516418,72.8940347
4569925675,19.0470975,72.9096005
4720636605,19.0334686,72.8960221
4972461860,19.0576513,72.8954405
5217918622,19.045657,72.9105085
5242502020,19.0776421,72.8905251
5242502259,19.0733164,72.8858297
5265719451,19.0721326,72.9138967
5265719459,19.0724691,72.9140601
5265726335,19.0726915,72.9158494
5265726342,19.0720845,72.9156492
5265726922,19.0720103,72.9159027
